MARCA;TIPO CAMBIO;COR;KM RODADOS;ANO FABRICACAO;PRECO
TOYOTA;AUTOMATICO;PRETO;135000;2014;95000
TOYOTA;AUTOMATICO;PRATA;135421;2014;84900
TOYOTA;AUTOMATICO;PRATA;137000;2014;77900
TOYOTA;AUTOMATICO;PRETO;140000;2013;74900
TOYOTA;AUTOMATICO;DOURADO;140000;2013;95900
TOYOTA;AUTOMATICO;PRETO;148000;2014;90000
TOYOTA;AUTOMATICO;PRATA;150000;2014;85000
TOYOTA;AUTOMATICO;PRATA;152000;2014;75000
TOYOTA;AUTOMATICO;PRETO;155000;2014;79800
TOYOTA;AUTOMATICO;PRETO;158000;2014;78500
TOYOTA;AUTOMATICO;PRATA;159000;2014;89000
TOYOTA;AUTOMATICO;PRETO;160000;2014;76990
TOYOTA;AUTOMATICO;PRETO;163000;2013;78500
TOYOTA;AUTOMATICO;PRATA;185000;2014;75900
TOYOTA;AUTOMATICO;VINHO;189000;2014;84900
TOYOTA;AUTOMATICO;PRATA;207000;2014;79000
TOYOTA;AUTOMATICO;PRETO;220000;2014;81500
TOYOTA;AUTOMATICO;PRETO;84009;2014;76900
TOYOTA;MANUAL;PRETO;130000;2014;75000
TOYOTA;MANUAL;PRETO;138000;2014;77800
TOYOTA;MANUAL;PRETO;160000;2014;79900
TOYOTA;MANUAL;PRATA;200000;2014;71900
TOYOTA;MANUAL;PRATA;229000;2014;72000
VOLKSWAGEN;MANUAL;CINZA;17000;2014;47900
VOLKSWAGEN;AUTOMATICO;CINZA;36000;2014;43000
VOLKSWAGEN;AUTOMATICO;PRATA;44000;2014;34900
VOLKSWAGEN;AUTOMATICO;PRATA;51000;2014;50000
VOLKSWAGEN;AUTOMATICO;PRATA;55000;2014;37000
VOLKSWAGEN;AUTOMATICO;PRETO;62000;2014;35000
VOLKSWAGEN;AUTOMATICO;PRATA;63000;2014;35900
VOLKSWAGEN;AUTOMATICO;PRATA;63500;2014;38500
VOLKSWAGEN;AUTOMATICO;PRETO;65000;2014;35900
VOLKSWAGEN;AUTOMATICO;PRETO;66500;2014;41500
VOLKSWAGEN;AUTOMATICO;PRETO;68000;2014;35500
VOLKSWAGEN;AUTOMATICO;PRATA;68000;2014;37900
VOLKSWAGEN;AUTOMATICO;PRETO;69000;2014;38900
VOLKSWAGEN;AUTOMATICO;PRATA;69800;2013;36500
VOLKSWAGEN;AUTOMATICO;PRETO;70000;2014;36900
VOLKSWAGEN;AUTOMATICO;PRATA;70000;2013;37900
VOLKSWAGEN;AUTOMATICO;PRATA;71200;2014;37500
VOLKSWAGEN;AUTOMATICO;PRATA;72000;2013;38000
VOLKSWAGEN;AUTOMATICO;PRETO;74400;2013;37500
VOLKSWAGEN;AUTOMATICO;PRATA;75000;2014;40980
VOLKSWAGEN;AUTOMATICO;CINZA;75500;2014;38450
VOLKSWAGEN;AUTOMATICO;PRATA;77000;2013;38800
VOLKSWAGEN;AUTOMATICO;PRETO;80000;2013;35800
VOLKSWAGEN;AUTOMATICO;PRETO;80000;2013;37900
VOLKSWAGEN;AUTOMATICO;PRETO;80000;2014;37900
VOLKSWAGEN;AUTOMATICO;PRETO;81633;2014;39900
VOLKSWAGEN;AUTOMATICO;PRATA;81682;2014;37980
VOLKSWAGEN;AUTOMATICO;PRETO;82000;2014;34900
VOLKSWAGEN;AUTOMATICO;PRATA;84314;2014;37800
VOLKSWAGEN;AUTOMATICO;PRETO;85000;2013;33900
VOLKSWAGEN;AUTOMATICO;PRETO;86000;2013;38800
VOLKSWAGEN;AUTOMATICO;PRETO;87000;2013;42900
VOLKSWAGEN;AUTOMATICO;PRATA;88000;2013;42000
VOLKSWAGEN;AUTOMATICO;PRETO;89000;2013;36900
VOLKSWAGEN;AUTOMATICO;PRATA;92000;2013;44500
VOLKSWAGEN;AUTOMATICO;PRATA;93000;2013;38490
VOLKSWAGEN;AUTOMATICO;PRETO;93000;2013;42500
VOLKSWAGEN;AUTOMATICO;PRETO;96000;2014;37890
VOLKSWAGEN;AUTOMATICO;PRATA;97000;2014;32800
VOLKSWAGEN;AUTOMATICO;BRANCO;100143;2014;43900
VOLKSWAGEN;AUTOMATICO;PRETO;100400;2013;35900
VOLKSWAGEN;AUTOMATICO;PRATA;103000;2014;34900
VOLKSWAGEN;AUTOMATICO;PRETO;104000;2013;38500
VOLKSWAGEN;AUTOMATICO;PRATA;107000;2014;33000
VOLKSWAGEN;AUTOMATICO;PRATA;112000;2013;35800
VOLKSWAGEN;AUTOMATICO;PRATA;112000;2014;37900
VOLKSWAGEN;AUTOMATICO;PRATA;123000;2013;41900
VOLKSWAGEN;AUTOMATICO;PRATA;125000;2014;37500
VOLKSWAGEN;AUTOMATICO;PRATA;130900;2013;37950
VOLKSWAGEN;AUTOMATICO;PRATA;134546;2014;33000
VOLKSWAGEN;AUTOMATICO;PRETO;140000;2013;37900
VOLKSWAGEN;AUTOMATICO;PRETO;706000;2014;36800
VOLKSWAGEN;AUTOMATICO;PRATA;100;2013;40900
VOLKSWAGEN;AUTOMATICO;PRETO;49000;2013;38990
VOLKSWAGEN;AUTOMATICO;PRATA;50000;2014;52000
VOLKSWAGEN;AUTOMATICO;PRETO;70000;2013;38900
VOLKSWAGEN;AUTOMATICO;PRATA;70700;2013;39900
VOLKSWAGEN;AUTOMATICO;CINZA;86500;2013;36800
VOLKSWAGEN;AUTOMATICO;PRATA;87500;2014;36000
VOLKSWAGEN;AUTOMATICO;PRETO;108000;2013;37500
FIAT;AUTOMATICO;AZUL;74200;2013;13900
FIAT;MANUAL;CINZA;75000;2013;13900
FIAT;MANUAL;PRATA;81000;2013;13500
FIAT;MANUAL;AZUL;90000;2013;13500
FIAT;MANUAL;VERMELHO;110000;2013;14000
FIAT;MANUAL;AMARELO;130000;2013;28000
FIAT;MANUAL;AMARELO;130000;2013;28000
FIAT;MANUAL;AMARELO;130000;2013;28000
FIAT;MANUAL;AZUL;166000;2013;12700
FIAT;MANUAL;PRETO;170000;2013;12000
FIAT;MANUAL;PRATA;1000;2013;15990
FIAT;MANUAL;AZUL;33000;2013;15500
FIAT;MANUAL;BRANCO;44000;2013;15000
FIAT;MANUAL;PRATA;68000;2013;15000
FIAT;MANUAL;CINZA;68000;2013;18000
FIAT;MANUAL;PRATA;72000;2013;13490
FIAT;MANUAL;PRETO;72000;2013;15900
FIAT;MANUAL;BRANCO;78500;2013;15500
FIAT;MANUAL;BRANCO;79203;2013;16490
FIAT;MANUAL;VERDE;95000;2013;14900
FIAT;MANUAL;CINZA;98000;2013;15900
FIAT;MANUAL;CINZA;115400;2013;15900
HONDA;MANUAL;VERDE;54192;2013;38500
HONDA;AUTOMATICO;PRETO;63800;2013;46000
HONDA;AUTOMATICO;PRETO;69893;2013;50000
HONDA;AUTOMATICO;PRETO;81000;2013;42900
HONDA;AUTOMATICO;DOURADO;90000;2013;37900
HONDA;AUTOMATICO;DOURADO;90000;2013;38999
HONDA;AUTOMATICO;PRETO;96000;2013;38500
HONDA;AUTOMATICO;PRETO;115000;2013;39900
HONDA;AUTOMATICO;CINZA;125000;2013;40000
HONDA;AUTOMATICO;PRETO;130000;2013;39990
HONDA;AUTOMATICO;CINZA;56000;2013;39900
HONDA;AUTOMATICO;PRETO;70000;2013;40000
HONDA;AUTOMATICO;PRATA;75000;2013;38500
HONDA;AUTOMATICO;CINZA;84000;2013;36000
HONDA;AUTOMATICO;PRETO;46917;2013;38000
HONDA;AUTOMATICO;CINZA;47000;2013;35000
HONDA;AUTOMATICO;CINZA;47000;2013;39900
HONDA;AUTOMATICO;CINZA;49500;2013;37900
HONDA;AUTOMATICO;PRATA;54000;2013;38900
HONDA;AUTOMATICO;DOURADO;54750;2013;45900
HONDA;AUTOMATICO;CINZA;59000;2013;39800
HONDA;AUTOMATICO;PRATA;60000;2013;38999
HONDA;AUTOMATICO;PRATA;63000;2013;39900
HONDA;AUTOMATICO;PRETO;64140;2013;38900
HONDA;AUTOMATICO;PRETO;66000;2013;38000
HONDA;AUTOMATICO;PRATA;67753;2013;41890
HONDA;AUTOMATICO;PRETO;68000;2013;37800
HONDA;AUTOMATICO;PRETO;70000;2013;35900
HONDA;AUTOMATICO;CINZA;70000;2007;37900
HONDA;AUTOMATICO;CINZA;72217;2008;44000
HONDA;AUTOMATICO;VERDE;73000;2010;35800
HONDA;AUTOMATICO;PRATA;75500;2010;40700
HONDA;AUTOMATICO;PRETO;76000;2008;38500
HONDA;AUTOMATICO;VERDE;77000;2007;36990
HONDA;AUTOMATICO;PRATA;77000;2008;41900
HONDA;AUTOMATICO;CINZA;79600;2009;36000
HONDA;AUTOMATICO;PRATA;79873;2008;40990
HONDA;AUTOMATICO;PRETO;80000;2009;39800
HONDA;AUTOMATICO;PRATA;80000;2011;38900
HONDA;AUTOMATICO;CINZA;81900;2009;38990
HONDA;AUTOMATICO;CINZA;85654;2007;37900
HONDA;AUTOMATICO;PRETO;88000;2007;38500
HONDA;AUTOMATICO;PRATA;89000;2008;36900
HONDA;AUTOMATICO;PRETO;89000;2010;38000
HONDA;AUTOMATICO;PRATA;89300;2008;42000
HONDA;AUTOMATICO;CINZA;98000;2008;38900
HONDA;AUTOMATICO;PRETO;99000;2008;36790
HONDA;AUTOMATICO;PRETO;104000;2008;37900
HONDA;AUTOMATICO;PRATA;104000;2008;38000
HONDA;AUTOMATICO;DOURADO;106000;2008;39500
HONDA;AUTOMATICO;CINZA;110000;2009;36200
HONDA;AUTOMATICO;CINZA;124000;2007;38500
HONDA;AUTOMATICO;CINZA;130000;2007;37000
HONDA;AUTOMATICO;PRETO;100;2008;35900
HONDA;MANUAL;PRETO;43000;2007;38150
HONDA;MANUAL;CINZA;52000;2008;38900
HONDA;MANUAL;BEGE;53000;2008;37900
HONDA;MANUAL;VERDE;55000;2008;36000
HONDA;MANUAL;PRATA;57000;2010;39800
HONDA;MANUAL;PRETO;63638;2007;34900
HONDA;MANUAL;PRETO;64000;2008;37500
HONDA;MANUAL;PRETO;65000;2008;35800
HONDA;MANUAL;CINZA;66000;2007;38500
HONDA;MANUAL;CINZA;68000;2009;35900
HONDA;MANUAL;CINZA;68000;2008;31900
HONDA;MANUAL;PRATA;69000;2007;34450
HONDA;MANUAL;CINZA;70000;2007;37000
HONDA;MANUAL;CINZA;70000;2007;32000
HONDA;MANUAL;CINZA;71800;2007;44900
HONDA;MANUAL;CINZA;74533;2007;37900
HONDA;MANUAL;DOURADO;77123;2007;38900
HONDA;MANUAL;PRETO;78000;2007;39990
HONDA;MANUAL;PRETO;78121;2007;32000
HONDA;MANUAL;PRETO;78125;2007;39900
HONDA;MANUAL;DOURADO;79000;2008;34900
HONDA;MANUAL;CINZA;80000;2008;33900
HONDA;MANUAL;PRETO;81000;2008;37900
HONDA;MANUAL;PRETO;81500;2007;49900
HONDA;MANUAL;CINZA;84998;2008;40900
HONDA;MANUAL;AZUL;85000;2007;33900
HONDA;MANUAL;PRETO;88000;2008;27900
HONDA;MANUAL;PRATA;90285;2007;33000
HONDA;MANUAL;PRETO;91000;2007;34000
HONDA;MANUAL;CINZA;93000;2007;38000
HONDA;MANUAL;PRATA;95495;2008;38900
HONDA;MANUAL;DOURADO;104000;2007;36500
HONDA;MANUAL;CINZA;107000;2007;34900
HONDA;MANUAL;PRATA;140000;2007;35000
HONDA;MANUAL;CINZA;42000;2008;33900
HONDA;AUTOMATICO;PRETO;50000;2008;35900
HONDA;AUTOMATICO;CINZA;52000;2008;38000
HONDA;AUTOMATICO;PRATA;59000;2007;39900
HONDA;AUTOMATICO;PRATA;63000;2007;39900
HONDA;AUTOMATICO;CINZA;69000;2007;38990
HONDA;AUTOMATICO;PRETO;69000;2007;37900
HONDA;AUTOMATICO;PRETO;83000;2007;40000
HONDA;AUTOMATICO;VERDE;83124;2007;36490
HONDA;AUTOMATICO;CINZA;90100;2007;38900
HONDA;AUTOMATICO;PRATA;95000;2007;35900
HONDA;AUTOMATICO;VERDE;102000;2008;38500
HONDA;AUTOMATICO;PRATA;65904;2007;34500
HONDA;MANUAL;CINZA;69637;2007;34900
HONDA;MANUAL;PRATA;70000;2007;33900
HONDA;MANUAL;PRATA;77000;2013;36000
HONDA;MANUAL;PRETO;84294;2013;37000
HONDA;MANUAL;CINZA;85000;2013;35970
HONDA;MANUAL;VERDE;86000;2013;38900
HONDA;MANUAL;PRETO;89000;2013;39900
HONDA;MANUAL;PRETO;108000;2013;37000
HONDA;MANUAL;PRETO;126000;2013;35000
HONDA;MANUAL;PRATA;54000;2013;48000
HONDA;MANUAL;PRATA;89194;2013;49990
HONDA;MANUAL;PRATA;89194;2013;49990
HONDA;MANUAL;PRATA;89500;2013;42500
HONDA;MANUAL;PRETO;97000;2013;43000
HONDA;MANUAL;PRETO;107000;2013;52900
HONDA;MANUAL;PRATA;110000;2013;48000
HONDA;MANUAL;PRETO;122000;2013;45000
FORD;MANUAL;AZUL;67186;2013;27900
FORD;MANUAL;PRATA;76000;2014;29800
FORD;MANUAL;PRATA;100;2014;30800
FORD;MANUAL;DOURADO;37000;2014;31900
FORD;MANUAL;PRETO;45000;2013;31000
FORD;MANUAL;PRETO;46120;2013;29900
FORD;MANUAL;PRATA;52000;2013;28900
FORD;MANUAL;VINHO;52000;2014;31900
FORD;MANUAL;PRETO;53000;2013;30500
FORD;MANUAL;PRETO;57500;2013;26900
FORD;MANUAL;PRETO;60000;2013;28000
FORD;MANUAL;CINZA;60576;2013;28390
FORD;MANUAL;PRETO;65000;2013;27990
FORD;MANUAL;VERMELHO;66000;2013;39500
FORD;MANUAL;PRETO;68000;2014;34500
FORD;MANUAL;PRATA;68600;2013;29900
FORD;MANUAL;PRATA;69000;2013;31900
FORD;MANUAL;PRATA;76700;2013;28900
FORD;MANUAL;PRETO;83300;2013;29000
FORD;MANUAL;PRATA;93000;2013;29400
FORD;MANUAL;PRETO;100000;2013;27900
FORD;MANUAL;PRATA;135000;2013;32900
FORD;MANUAL;PRETO;100;2013;32490
FORD;MANUAL;PRATA;32264;2013;33990
FORD;MANUAL;PRATA;61000;2011;33490
FORD;MANUAL;PRATA;68000;2012;32500
FORD;MANUAL;PRETO;69000;2013;32900
FORD;MANUAL;PRETO;95748;2013;30490
FORD;MANUAL;PRETO;95748;2014;30490
FORD;MANUAL;PRETO;130000;2013;30900
FORD;MANUAL;PRETO;50000;2013;31900
FORD;MANUAL;PRETO;53000;2013;33900
FORD;MANUAL;VERMELHO;55000;2013;32500
FORD;MANUAL;BEGE;59000;2014;32900
FORD;MANUAL;PRETO;59726;2013;35000
FORD;MANUAL;CINZA;60000;2014;28990
FORD;MANUAL;PRATA;61725;2013;30980
FORD;MANUAL;PRETO;63000;2013;31900
FORD;MANUAL;PRETO;66000;2013;34500
FORD;MANUAL;PRATA;66763;2013;32900
FORD;MANUAL;ROSA;68000;2013;34000
FORD;MANUAL;PRETO;68274;2013;32900
FORD;MANUAL;PRETO;69000;2013;29900
FORD;MANUAL;PRETO;70000;2013;32990
FORD;MANUAL;PRETO;71161;2013;32900
FORD;MANUAL;PRETO;72000;2013;31000
FORD;MANUAL;PRATA;72900;2013;31900
FORD;MANUAL;VERMELHO;73000;2013;34700
FORD;MANUAL;AZUL;79000;2014;33800
FORD;MANUAL;PRETO;91000;2013;31900
FORD;MANUAL;PRETO;91000;2013;34000
FORD;MANUAL;PRATA;130770;2013;35900
FORD;MANUAL;PRETO;65000;2014;34000
FORD;MANUAL;PRETO;62000;2013;32900
FORD;MANUAL;CINZA;77850;2013;29990
FORD;AUTOMATICO;PRETO;33000;2013;33000
FORD;AUTOMATICO;PRATA;51000;2012;37900
FORD;AUTOMATICO;PRETO;67000;2013;31950
FORD;AUTOMATICO;PRATA;67776;2013;32890
FORD;AUTOMATICO;PRATA;69000;2013;31900
FORD;AUTOMATICO;PRATA;80000;2013;31900
FORD;AUTOMATICO;PRETO;82000;2012;31000
FORD;AUTOMATICO;PRETO;82000;2013;31990
FORD;AUTOMATICO;PRETO;85000;2013;31900
FORD;AUTOMATICO;PRATA;85300;2013;30990
FORD;AUTOMATICO;PRATA;88235;2013;33890
FORD;AUTOMATICO;VERMELHO;99000;2012;31990
FORD;AUTOMATICO;VERMELHO;99570;2013;33900
FORD;AUTOMATICO;PRETO;122000;2013;29000
FORD;AUTOMATICO;PRATA;100;2013;30900
FORD;MANUAL;VERMELHO;59900;2013;29800
FORD;MANUAL;DOURADO;81700;2013;30900
FORD;MANUAL;VINHO;99700;2012;26000
FORD;MANUAL;PRETO;100;2013;21900
FORD;MANUAL;PRETO;39159;2013;22900
FORD;MANUAL;PRATA;45000;2013;21900
FORD;MANUAL;PRATA;53000;2011;27500
FORD;MANUAL;PRETO;54000;2011;21900
FORD;MANUAL;PRATA;55000;2013;19000
FORD;MANUAL;PRATA;55000;2013;21900
FORD;MANUAL;PRATA;58161;2011;20990
FORD;MANUAL;PRATA;60000;2013;21500
FORD;MANUAL;PRETO;63000;2012;26500
FORD;MANUAL;PRATA;72000;2013;23900
FORD;MANUAL;PRETO;72245;2013;19900
FORD;MANUAL;PRATA;75865;2013;24990
FORD;MANUAL;PRATA;75876;2013;22000
FORD;MANUAL;PRATA;79000;2013;24990
FORD;MANUAL;PRETO;79000;2013;22950
FORD;MANUAL;PRETO;81000;2013;21200
FORD;MANUAL;PRETO;85000;2013;18600
FORD;MANUAL;PRETO;86926;2013;22990
FORD;MANUAL;PRETO;91000;2012;20500
FORD;MANUAL;PRATA;103000;2013;22500
FORD;MANUAL;PRETO;114555;2013;22700
FORD;MANUAL;PRETO;124522;2013;22500
FORD;MANUAL;PRETO;125000;2011;18000
FORD;MANUAL;PRETO;131857;2012;23900
FORD;MANUAL;PRATA;40000;2012;22700
FORD;MANUAL;PRETO;48000;2013;19900
FORD;MANUAL;PRETO;79000;2012;22900
FORD;MANUAL;PRETO;97500;2012;27500
FORD;MANUAL;PRETO;98000;2013;22000
FORD;MANUAL;PRATA;158777;2013;20500
FORD;MANUAL;PRATA;2113;2012;17990
FORD;MANUAL;PRATA;41000;2013;23500
FORD;MANUAL;PRETO;60172;2012;21500
FORD;MANUAL;DOURADO;76000;2012;22190
FORD;MANUAL;PRATA;78022;2013;19900
FORD;MANUAL;PRETO;94000;2012;22000
FORD;MANUAL;PRATA;131000;2012;22900
FORD;MANUAL;PRETO;80000;2012;25000
FORD;AUTOMATICO;PRATA;80000;2013;28200
FORD;AUTOMATICO;PRATA;63478;2012;25990
FORD;AUTOMATICO;PRATA;70000;2012;23800
FORD;AUTOMATICO;PRATA;49600;2011;24990
FORD;MANUAL;PRATA;60000;2012;23900
FORD;MANUAL;PRATA;61081;2012;29900
FORD;MANUAL;PRETO;65000;2012;24500
FORD;MANUAL;PRATA;70000;2011;23900
FORD;MANUAL;BRANCO;93378;2013;27200
FORD;MANUAL;PRETO;47700;2011;26900
FORD;AUTOMATICO;PRATA;59500;2012;26200
FORD;AUTOMATICO;PRATA;63000;2012;29900
FORD;AUTOMATICO;PRETO;70000;2011;25500
FORD;AUTOMATICO;PRETO;94176;2011;26000
FORD;AUTOMATICO;PRETO;123000;2012;24800
FORD;AUTOMATICO;PRATA;59500;2013;22800
FORD;MANUAL;PRATA;66979;2012;23900
FORD;MANUAL;PRETO;100;2013;39900
FORD;AUTOMATICO;PRETO;100;2011;37900
FORD;AUTOMATICO;PRATA;100;2011;38000
FORD;AUTOMATICO;PRATA;41251;2012;33999
FORD;AUTOMATICO;PRETO;44512;2013;37250
FORD;AUTOMATICO;PRETO;45000;2012;36900
FORD;AUTOMATICO;PRATA;46000;2013;39000
FORD;AUTOMATICO;PRATA;48000;2012;37499
FORD;AUTOMATICO;PRATA;53000;2013;42900
FORD;AUTOMATICO;PRATA;53000;2012;35990
FORD;AUTOMATICO;PRATA;53400;2012;46500
FORD;AUTOMATICO;PRATA;55000;2013;37600
FORD;AUTOMATICO;PRETO;55200;2011;35900
FORD;AUTOMATICO;PRETO;57000;2012;40500
FORD;AUTOMATICO;PRATA;58000;2011;37900
FORD;AUTOMATICO;PRETO;59200;2012;34500
FORD;AUTOMATICO;PRETO;60000;2013;33999
FORD;AUTOMATICO;PRETO;60000;2011;39800
FORD;AUTOMATICO;PRATA;62000;2012;37900
FORD;AUTOMATICO;PRETO;62000;2011;35800
FORD;AUTOMATICO;PRETO;64000;2011;39000
FORD;AUTOMATICO;PRATA;66900;2012;37900
FORD;AUTOMATICO;PRETO;67000;2011;36999
FORD;AUTOMATICO;PRETO;68000;2011;33600
FORD;AUTOMATICO;PRETO;68000;2012;44900
FORD;AUTOMATICO;PRETO;68000;2011;36900
FORD;AUTOMATICO;PRETO;71375;2012;36500
FORD;AUTOMATICO;PRETO;73000;2011;35800
FORD;AUTOMATICO;PRETO;73000;2011;32990
FORD;AUTOMATICO;PRATA;74000;2011;34000
FORD;AUTOMATICO;PRATA;75000;2013;38800
FORD;AUTOMATICO;PRETO;75000;2012;35500
FORD;AUTOMATICO;PRETO;78000;2011;32800
FORD;AUTOMATICO;PRATA;78000;2011;42500
FORD;AUTOMATICO;PRETO;78000;2012;38900
FORD;AUTOMATICO;PRATA;79000;2012;51000
FORD;AUTOMATICO;PRATA;80000;2011;36900
FORD;AUTOMATICO;AZUL;80000;2011;38500
FORD;AUTOMATICO;PRETO;82000;2012;36000
FORD;AUTOMATICO;PRETO;88261;2012;34900
FORD;AUTOMATICO;PRETO;89000;2011;34900
FORD;AUTOMATICO;PRETO;90000;2011;35500
FORD;AUTOMATICO;PRATA;90000;2011;37900
FORD;AUTOMATICO;PRATA;95000;2012;32900
FORD;AUTOMATICO;PRETO;97000;2012;39900
FORD;AUTOMATICO;PRETO;100500;2012;35000
FORD;AUTOMATICO;PRATA;105000;2011;33990
FORD;AUTOMATICO;PRETO;108000;2012;33000
FORD;AUTOMATICO;PRATA;116789;2011;37990
FORD;AUTOMATICO;PRATA;116800;2011;36990
VOLKSWAGEN;AUTOMATICO;BRANCO;111;2012;13900
VOLKSWAGEN;MANUAL;PRATA;27034;2011;18990
VOLKSWAGEN;MANUAL;BRANCO;53252;2011;17900
VOLKSWAGEN;MANUAL;PRATA;55550;2012;16800
VOLKSWAGEN;MANUAL;PRATA;62000;2011;16990
VOLKSWAGEN;MANUAL;PRATA;62100;2011;16500
VOLKSWAGEN;MANUAL;PRATA;63339;2012;18990
VOLKSWAGEN;MANUAL;CINZA;64000;2012;15500
VOLKSWAGEN;MANUAL;PRATA;65000;2012;13000
VOLKSWAGEN;MANUAL;PRATA;65738;2011;17900
VOLKSWAGEN;MANUAL;VERMELHO;70245;2012;15500
VOLKSWAGEN;MANUAL;VERMELHO;74000;2012;15900
VOLKSWAGEN;MANUAL;BRANCO;78124;2011;19900
VOLKSWAGEN;MANUAL;PRATA;80000;2012;17500
VOLKSWAGEN;MANUAL;PRETO;82000;2012;16990
VOLKSWAGEN;MANUAL;CINZA;93278;2012;15500
VOLKSWAGEN;MANUAL;PRETO;100022;2012;18900
VOLKSWAGEN;MANUAL;CINZA;101000;2012;15990
VOLKSWAGEN;MANUAL;PRETO;107000;2011;15200
VOLKSWAGEN;MANUAL;CINZA;125131;2013;14900
VOLKSWAGEN;MANUAL;CINZA;147506;2012;15990
VOLKSWAGEN;MANUAL;BRANCO;162320;2011;15500
VOLKSWAGEN;MANUAL;VERMELHO;168000;2012;16200
VOLKSWAGEN;MANUAL;BRANCO;236945;2013;13400
VOLKSWAGEN;MANUAL;PRETO;11111;2012;18990
VOLKSWAGEN;MANUAL;CINZA;32000;2012;18500
VOLKSWAGEN;MANUAL;PRATA;48000;2012;17500
VOLKSWAGEN;MANUAL;PRATA;54000;2013;19000
VOLKSWAGEN;MANUAL;PRETO;58000;2012;18900
VOLKSWAGEN;MANUAL;PRATA;59671;2011;17400
VOLKSWAGEN;MANUAL;BRANCO;61000;2011;17999
VOLKSWAGEN;MANUAL;CINZA;66900;2011;19300
VOLKSWAGEN;MANUAL;PRETO;67000;2011;19500
VOLKSWAGEN;MANUAL;BRANCO;68000;2012;20600
VOLKSWAGEN;MANUAL;PRETO;68030;2011;17900
VOLKSWAGEN;MANUAL;PRATA;69000;2012;16900
VOLKSWAGEN;MANUAL;PRATA;69200;2012;19800
VOLKSWAGEN;MANUAL;CINZA;74000;2012;18700
VOLKSWAGEN;MANUAL;PRATA;74342;2012;18900
VOLKSWAGEN;MANUAL;CINZA;75000;2012;21500
VOLKSWAGEN;MANUAL;PRETO;76439;2012;15900
VOLKSWAGEN;MANUAL;PRETO;79000;2012;17500
VOLKSWAGEN;MANUAL;CINZA;80000;2011;20900
VOLKSWAGEN;MANUAL;PRATA;80000;2012;18500
VOLKSWAGEN;MANUAL;PRETO;80853;2012;20900
VOLKSWAGEN;MANUAL;PRATA;86500;2012;17900
VOLKSWAGEN;MANUAL;PRETO;87000;2012;14999
VOLKSWAGEN;MANUAL;BRANCO;87000;2012;21900
VOLKSWAGEN;MANUAL;CINZA;88927;2011;17500
VOLKSWAGEN;MANUAL;PRETO;90000;2012;18990
VOLKSWAGEN;MANUAL;CINZA;92730;2012;17800
VOLKSWAGEN;MANUAL;BRANCO;94616;2012;17900
VOLKSWAGEN;MANUAL;VERMELHO;100000;2012;18990
VOLKSWAGEN;MANUAL;PRATA;100001;2011;16990
VOLKSWAGEN;MANUAL;VERMELHO;110000;2011;14500
VOLKSWAGEN;MANUAL;CINZA;112084;2011;17990
VOLKSWAGEN;MANUAL;PRATA;120000;2011;18000
VOLKSWAGEN;MANUAL;CINZA;69000;2012;15990
VOLKSWAGEN;MANUAL;PRATA;88800;2012;16500
VOLKSWAGEN;MANUAL;PRETO;43000;2012;20900
VOLKSWAGEN;MANUAL;PRETO;48000;2011;16990
VOLKSWAGEN;MANUAL;VERMELHO;48700;2011;17500
VOLKSWAGEN;MANUAL;PRATA;56000;2011;17000
VOLKSWAGEN;MANUAL;PRETO;59240;2012;16500
VOLKSWAGEN;MANUAL;CINZA;60000;2012;17000
VOLKSWAGEN;MANUAL;PRETO;60000;2011;15999
VOLKSWAGEN;MANUAL;PRATA;75500;2012;16990
VOLKSWAGEN;MANUAL;PRETO;78000;2012;14999
VOLKSWAGEN;MANUAL;PRETO;90000;2011;15990
VOLKSWAGEN;MANUAL;CINZA;37208;2012;20900
VOLKSWAGEN;MANUAL;PRATA;44000;2011;18500
VOLKSWAGEN;MANUAL;CINZA;58500;2011;18000
VOLKSWAGEN;MANUAL;PRETO;60000;2011;18490
VOLKSWAGEN;MANUAL;PRATA;65340;2011;19990
VOLKSWAGEN;MANUAL;PRETO;75000;2011;18000
VOLKSWAGEN;MANUAL;PRETO;84000;2011;18999
VOLKSWAGEN;MANUAL;PRATA;95000;2011;18900
VOLKSWAGEN;MANUAL;CINZA;99000;2011;16900
VOLKSWAGEN;MANUAL;PRATA;105000;2012;19400
VOLKSWAGEN;MANUAL;CINZA;107616;2012;17990
VOLKSWAGEN;MANUAL;VERMELHO;111000;2012;17000
VOLKSWAGEN;MANUAL;PRETO;650000;2011;17500
VOLKSWAGEN;MANUAL;VERMELHO;74000;2012;16900
VOLKSWAGEN;MANUAL;PRETO;80000;2012;18900
VOLKSWAGEN;MANUAL;PRATA;30000;2011;18900
VOLKSWAGEN;MANUAL;PRETO;62340;2011;19000
VOLKSWAGEN;MANUAL;CINZA;67000;2011;19400
VOLKSWAGEN;MANUAL;CINZA;85127;2012;19899
VOLKSWAGEN;MANUAL;VERMELHO;1000000;2012;18500
VOLKSWAGEN;MANUAL;PRETO;27000;2011;21000
VOLKSWAGEN;MANUAL;PRATA;80000;2011;19900
VOLKSWAGEN;MANUAL;PRATA;85478;2012;21500
VOLKSWAGEN;MANUAL;BRANCO;0;2012;18900
VOLKSWAGEN;MANUAL;PRATA;25247;2013;22500
VOLKSWAGEN;MANUAL;PRETO;50000;2011;19990
